object	22.040682	0.017523	30.88409	bc2003_hr_m62_71.sed	7.5555	galaxy	1.0	1.122179	0.735092	1.210385
object	22.095341	0.119876	29.18858	bc2003_hr_m62_57.sed	7.5309	galaxy	7.0	0.947303	0.000447	0.436376
object	21.962202	-0.076795	29.97507	bc2003_hr_m62_160.sed	7.5421	galaxy	7.0	1.250298	0.042801	0.650415
object	21.896873	0.037701	31.54751	bc2003_hr_m62_50.sed	7.5173	galaxy	1.0	3.179315	0.901061	0.532657
object	21.922969	0.097746	30.73910	bc2003_hr_m62_57.sed	7.5868	galaxy	7.0	1.633060	0.0274	1.560823
object	22.09795	0.028814	29.32208	bc2003_hr_m62_57.sed	7.5883	galaxy	1.0	1.262829	0.458342	0.842400
object	22.084349	0.10464	30.83165	bc2003_hr_m62_50.sed	7.5918	galaxy	1.0	1.306652	0.919892	1.488036
object	22.048684	-0.098463	29.94179	bc2003_hr_m62_255.sed	7.5955	galaxy	1.0	0.803353	0.070371	0.819836
object	21.905103	-0.044568	30.30516	bc2003_hr_m62_57.sed	7.6107	galaxy	7.0	1.544432	0.6935	1.013520
object	21.991724	-0.096283	28.84203	bc2003_hr_m62_57.sed	7.5960	galaxy	7.0	0.900813	0.208029	0.684407
object	21.943313	-0.002567	30.05391	bc2003_hr_m62_57.sed	7.5772	galaxy	1.0	2.306453	0.541615	0.957889
object	22.092346	0.009563	33.94613	bc2003_hr_m62_202.sed	7.5794	galaxy	7.0	0.247111	0.057813	0.909876
object	22.062368	-0.083207	29.48830	bc2003_hr_m62_57.sed	7.6225	galaxy	7.0	1.160419	0.362206	0.535092
object	21.923183	-0.070708	29.86465	bc2003_hr_m62_57.sed	7.6209	galaxy	7.0	0.702964	0.937388	0.742753
object	21.964307	0.032581	30.50379	bc2003_hr_m62_286.sed	7.6437	galaxy	1.0	0.795185	0.673362	1.285255
object	21.935996	0.056084	29.82816	bc2003_hr_m62_80.sed	7.6467	galaxy	7.0	1.227267	0.365861	0.856273
object	21.935719	0.06482	29.48718	bc2003_hr_m62_57.sed	7.6476	galaxy	7.0	1.769972	0.767868	1.342094
object	21.937721	-0.03059	30.25751	bc2003_hr_m62_57.sed	7.6535	galaxy	1.0	2.467049	0.199982	1.345098
object	22.043525	0.044195	29.88425	bc2003_hr_m62_71.sed	7.6455	galaxy	1.0	0.867229	0.776834	1.096620
object	22.01418	0.001448	29.90475	bc2003_hr_m62_57.sed	7.6359	galaxy	7.0	0.728461	0.076909	1.024294
object	21.876966	-0.028968	30.50324	bc2003_hr_m62_57.sed	7.6501	galaxy	1.0	0.692034	0.787766	1.195602
object	22.030341	-0.099461	29.50311	bc2003_hr_m62_57.sed	7.6043	galaxy	7.0	0.731997	0.557601	0.495136
object	22.092208	0.021482	34.82647	bc2003_hr_m62_718.sed	7.6059	galaxy	1.0	0.292349	0.456555	0.989169
object	22.110205	0.027558	32.91194	bc2003_hr_m62_113.sed	7.6175	galaxy	7.0	0.349048	0.770056	1.040737
object	22.108363	0.014856	32.04559	bc2003_hr_m62_71.sed	7.6174	galaxy	1.0	0.605413	0.615271	1.219278
object	22.118644	-0.012357	29.74443	bc2003_hr_m62_57.sed	7.5912	galaxy	1.0	1.424402	0.235017	0.762965
object	22.028876	-0.063517	30.04692	bc2003_hr_m62_57.sed	7.7393	galaxy	7.0	1.929660	0.010967	0.759614
object	22.004195	-0.058354	30.42334	bc2003_hr_m62_57.sed	7.7477	galaxy	1.0	0.983068	0.004147	1.534945
object	22.07106	-0.004444	29.49104	bc2003_hr_m62_127.sed	7.7710	galaxy	7.0	1.938770	0.871083	1.187951
object	22.103809	0.093166	32.75071	bc2003_hr_m62_90.sed	7.7726	galaxy	7.0	0.520047	0.469693	1.027436
object	22.003693	-0.110219	29.70778	bc2003_hr_m62_57.sed	7.7689	galaxy	1.0	1.648611	0.147271	1.354265
object	21.962639	0.101005	32.81144	bc2003_hr_m62_113.sed	7.7950	galaxy	1.0	0.196594	0.112725	0.105462
object	22.10977	0.060121	30.51750	bc2003_hr_m62_71.sed	7.7931	galaxy	7.0	0.862232	0.57093	1.275062
object	22.067629	-0.030798	32.12270	bc2003_hr_m62_80.sed	7.6951	galaxy	1.0	0.303523	0.64903	0.560528
object	22.083666	0.101603	33.66798	bc2003_hr_m62_404.sed	7.6379	galaxy	7.0	0.252570	0.708326	1.272079
object	21.998333	-0.061157	30.45224	bc2003_hr_m62_90.sed	7.6830	galaxy	7.0	0.826663	0.048218	1.176995
object	22.093155	0.004596	31.49469	bc2003_hr_m62_127.sed	7.6853	galaxy	7.0	1.227251	0.321599	1.355665
object	22.052591	-0.085538	30.62849	bc2003_hr_m62_80.sed	7.7624	galaxy	7.0	2.512235	0.829917	1.534301
object	21.933023	0.080034	29.59840	bc2003_hr_m62_80.sed	7.7629	galaxy	1.0	1.279800	0.03353	1.331722
object	22.119201	-0.042034	29.50384	bc2003_hr_m62_57.sed	7.5814	galaxy	1.0	1.617308	0.750067	1.412653
object	22.032823	0.019256	29.69829	bc2003_hr_m62_57.sed	7.5775	galaxy	7.0	2.481663	0.000527	0.839242
object	22.019569	0.1114	31.73809	bc2003_hr_m62_80.sed	7.8218	galaxy	7.0	0.847126	0.670684	1.215692
object	21.92531	-0.079486	30.36536	bc2003_hr_m62_80.sed	7.5669	galaxy	7.0	1.558329	0.015362	1.304289
object	22.01288	0.004335	30.36707	bc2003_hr_m62_286.sed	7.7139	galaxy	7.0	1.241418	0.480446	0.804425
object	22.103315	-0.034376	30.73182	bc2003_hr_m62_50.sed	7.7751	galaxy	1.0	2.893194	0.088981	1.010022
object	21.902023	-0.093113	30.06862	bc2003_hr_m62_71.sed	7.6607	galaxy	7.0	1.543518	0.708281	1.462105
object	21.97494	-0.086757	30.23592	bc2003_hr_m62_57.sed	7.6316	galaxy	1.0	2.376081	0.197635	1.350771
object	22.066398	0.036813	31.85255	bc2003_hr_m62_80.sed	7.7432	galaxy	1.0	0.613100	0.149147	1.098589
object	22.102166	0.012661	30.98716	bc2003_hr_m62_180.sed	7.7725	galaxy	1.0	0.958937	0.920434	0.972614
object	22.004052	0.06115	29.44778	bc2003_hr_m62_57.sed	7.7938	galaxy	1.0	1.411026	0.536779	0.765855
object	22.112266	-0.121488	33.51618	bc2003_hr_m62_71.sed	7.6214	galaxy	1.0	0.612992	0.0	1.492473
object	21.901263	0.08739	30.76395	bc2003_hr_m62_160.sed	7.5826	galaxy	7.0	1.755929	0.196872	1.119874
object	22.080036	-0.121054	34.27720	bc2003_hr_m62_101.sed	7.5813	galaxy	1.0	0.472364	0.31892	1.188413
